Character,Quote
peggy,@Iberia Y a donde nos dirigimos para iniciar la reclamación de indemnización por retraso de vuelo.? Algún número u oficina en CDMX.?
peggy,"@Iberia su trabajadora Nuria del Valle del aeropuerto Madrid (T4), es una impresentable, prepotente y maleducada."
peggy,Luego estoy yo que me toca pasillo al lado del baño 🤦🏽‍♀️😩 https://t.co/UzsXq51cTo
peggy,"Sí, pero una Confederacion de Repúblicas sin Estado!! Para que no siga todo igual! https://t.co/5QMQz2bZin"
peggy,"Sara de Pablos, directora general de Diageo Iberia https://t.co/7dXtlki9oj"
peggy,"Con mucho hype de ir a Copenhague 🤔 
Ryanair y sus ofertazas me vuelven loca y pobre 😱😱"
peggy,La nueva ruta de Ryanair en 2017 https://t.co/aRNirog9ZP https://t.co/zeyuZ0Knwo
peggy,"@Iberia_en el vuelo ib3925 con retraso, sin anuncio de puerta para conexión para el vuelo ib3720. Sin finger, un so… https://t.co/H3j1oEeBTd"
peggy,@angeljimenez Ni tan mal... Los de Iberia están muy bien... Pero el de British Airways esperas que salga Benny Hill… https://t.co/WzaE4mW6IK
peggy,Vamos a aterrizar en España o Escandinavia...? / Are we about to land in Spain or Scandinavia #snow #instagram… https://t.co/sQWPhGieNX
peggy,El Supremo confirma la indemnización a los padres de una azafata fallecida en el accidente de Spanair https://t.co/Ko0hHUp3gO
peggy,Los trabajadores de tierra de Ryanair ya no irán a la huelga este 30 de diciembre https://t.co/86Ssz8Ptb1
peggy,#flightdeal Monterrey (MTY) - Rome (FCO) COP 2508750 RT w Iberia https://t.co/9mWaDfnU3c
peggy,"@Iberia Vuestras cuestiones operativas, como cliente no deberían de afectarme. Si me decís que un pokemon me va a l… https://t.co/fjZtAHcxl8"
peggy,"Bueno esa circunstancia a mi me ha ocurrido con Iberia, en una ocasión https://t.co/8NalVGIT0w"
peggy,@Iberia Reclamo puesto 9 de Octubre.Cuanto tiempo más debo esperar? https://t.co/VF0ALiS6P4
peggy,Oleada de huelgas en Ryanair estas Navidades https://t.co/ytuqRxo1uR
peggy,"@Iberia He probado en dos ordenadores distintos, con Chrome e Internet Explorer, y he borrado Caché, y nada. Y he p… https://t.co/A8nm8mblJf"
peggy,¡Te interesa! Iberia realiza una convocatoria para seleccionar tripulantes de cabina de pasajeros… https://t.co/RK849vCsKN
peggy,@IBERIA estoy teniendo muchos problemas con el checkin online de un vuelo. He imprimido las tarjetas de embarque y… https://t.co/EAPufMcpNA
peggy,@Iberia Correcto. Mi vuelo es de Iberia. Pero no en la web de iberia ni en la de AENA dice que la sala de Sevilla p… https://t.co/Jt44BBivhq
peggy,@Iberia los precios desorbitadamente caros y los retrasos están siendo vuestra marca de la casa. En el momento en e… https://t.co/S1PYWIBri4
peggy,"Mientras en Narnia donde todo está excesivamente NORMAL, las aerolíneas cierran sus rutas. https://t.co/f0Os3KUAAp"
peggy,#Marketing #Publicidad #MrketingDigital Redactor 1eShow Madrid 2017: Javier Hernández (Iberia Express) https://t.co/2kGxY3QI7M
peggy,Ryanair ofrece hasta la medianoche de hoy 100.000 billetes desde 5 euros para volar en enero desde Alicante… https://t.co/XVmYyf4q1l
peggy,"Felicidades @Iberia por esos 90 años tan bien llevados!

Y que sean muchos más! https://t.co/2pHwZxs3DN"
peggy,@pelotazo Vi subir a iberia a primera b despues de 23 años. Y la vi bajar a los 3 ! 😪
peggy,@ViajamosJunto Q suerte. De viaje. Cuidado q son pesados los de Ryanair q venden cosas como en una tombola
peggy,.@Iberia ¿por qué se retrasa el vuelo IBE3180 hacia LHR sin dar ninguna explicación?
peggy,@Sergio_BuLLeT Prefiero volar en Ryanair que montar en ese coche
peggy,AVIACIÓN RYANAIR - Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas https://t.co/dTMGypsYUi https://t.co/wHiSigNGL3
peggy,Expande vuelos Iberia en Puerto Rico https://t.co/WUOmpArznH https://t.co/rsYWcqB8yq
peggy,@TurismodeVigo @Turgalicia @turisriasbaixas @flytovigo @Renfe @visitcies @VigoCB Yo quiero poder volar a Londres to… https://t.co/zswVo4o2ml
peggy,"@Iberia #HolaColombia
Qué ilusión!"
peggy,@JRivers85 @Iberia Don Juan yo he encontrado un billete a 159€ para 2030 en el trayecto que mencionas... un precio Dinámico ;)
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/QtWJpHrLg0"
peggy,Ryanair operará en marzo una nueva ruta entre Sevilla y Copenhague https://t.co/bhpKum65CK
peggy,"No es posible que un vuelo redondo saliendo mañana a CDMX desde Madrid, cueste mucho menos que un ascenso a premium… https://t.co/wq8ETPzY4z"
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/SnZul4ZaLc"
peggy,"@Iberia Buenos días, quisiera saber cuanto  cuesta llevar una maleta extra partiendo de MILÁN  con destinación  Cochabamba"
peggy,@mrgeorge3d @Aeromexico Intenta en @Iberia tiene costos al rededor de los 20 mil pesos saliendo del @AICM_mx llegando a Barajas en España.
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/0bbb1JT8eM"
peggy,"Que casualidad, no? https://t.co/iCIdDx60ED"
peggy,@vocescoruna @Iberia @aena ¿Necesitas asesoramiento? Contacta con nosotros.
peggy,📹 Cuando tienes mucha ropa y viajas con Ryanair https://t.co/I9Ei33JnsY
peggy,Ryanair compensa un retard de set hores amb dos refrescos https://t.co/vjHaIrAUc5 vía @diaridegirona
peggy,"Las 'low cost' Ryanair y Vueling, están a la cabeza de los retrasos aeropuertos. Barcelona y Madrid concentran casi… https://t.co/zSdcprO1hb"
peggy,@_Ana_tomia @Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS… https://t.co/SBgFees0C8
peggy,@LittleGirl_xx En verano no opera Ryanair pero para el 1 de septiembre está y sale todo baratísimo puedes hacer vil… https://t.co/SIBN0BYQPC
peggy,Los propósitos de Iberia son los mejores 😍 https://t.co/KyIOaJHIko
peggy,Los sindicatos de Iberia en Barcelona mantienen la huelga entre este jueves y el domingo https://t.co/3qEbeawhqI vía @expansioncom
peggy,"@CABLENOTICIAS @SupermanlopezN Si, pero a ver Superman!. La primera x experiencia y la segunda?. Ya cambie de Aerol… https://t.co/SvjfEzhpcq"
peggy,@FerChirelli @Iberia Ahora a disfrutar. Buen viaje.. a donde sea que vayas. Que descanses y excelente 2018
peggy,@Iberia Un operador (italiano) vuestro me acaba de colgar 2 veces el teléfono en la cara sin mayor explicación. Es… https://t.co/v6vnjc4AfE
peggy,@Ryanair_ES Consigue tus sueños con Ryanair. 🛫🛫🛫
peggy,"Explorando el Motel Iberia, cerca de Villa del Mar. https://t.co/lJ7DOP3UbW"
peggy,Huelga en el Prat: los sindicatos de Iberia en Barcelona mantienen los paros desde el 21 al 24 de diciembre…… https://t.co/oixWb8U3zM
peggy,Señores de @Avianca e @Iberia es increíble que luego de 3 días de haber volado con Uds aún no aparezca mi maleta. 😡😡😡😡😡😡😡😡
peggy,"@ahrp_arica En la tabla del descenso , calera estaba a dos de Valdivia y uno de Iberia .... ahí puede estar nuestra esperanza"
peggy,@aena @Iberia Enhorabuena pero .... ¿cuántas veces más tienen pensado recibir al pasajero 20 millones ?
peggy,@conchi_panadero @jmanatol @DonostiAir @ATRaircraft @AirNostrumLAM @Iberia @vueling @controladores @arturoarmada11… https://t.co/5QDSJ37Ag2
peggy,"@juan_revenga @Iberia Por otro lado vergüenza da también el precio, menudo atraco."
peggy,A mi ni me lo pidieron ni para ir ni para volver con Ryanair https://t.co/23b5geUavu
peggy,"@Iberia Ni es ""a veces"" ni ""se van mejorando"". En aeropuertos más grandes eso no pasa. Es cuestión de tener el pers… https://t.co/JNgXfmk3OG"
peggy,No va y @Ryanair  me sorprende gratamente. Meterse en gibraltar que coja siempre vuestros aviones.
peggy,"Descubre Shanghai, Vuelo Directo con Iberia, 5 días desde 963€ Tax Includ https://t.co/KJltGETj86"
peggy,@Iberia Vale y yo mientras sigo durmiendo en una cinta? Pregunto. La reubicación está bien (lo de reembolso a mi na… https://t.co/frkE8M3yrr
peggy,@SamsungEspana @codriver3 @abccordoba @Iberia Regalándole móviles a youtubers y a personas que no lo necesitan jaaj… https://t.co/GEBgdppQYE
peggy,Veo la nueva propaganda de Iberia y me acuerdo cuando tuve que volar de Madrid a Buenos Aires y el avion no tenia p… https://t.co/e1vnic96Xb
peggy,"2 horas de retraso (de momento) metidos en él avión, bravo @Iberia 👏🏻"
peggy,Barómetro #Business: Iberia (57%) y Vueling (61%) son las compañías aéreas más utilizadas en los #viajes de… https://t.co/WphFDdjGq8
peggy,"@Iberia #HolaIberia Excelente experiencia y viaje.. sugerencia, apresurar el proceso de check in y maletas en el ae… https://t.co/H68Ro49gqf"
peggy,@Iberia Ayer tuve problemas con ustedes demoras de más de 3 horas necesito saber donde hago el descargo para mi indemnizacion gracias
peggy,@Iberia Muy bonito todo. Menos volar con ustedes.
peggy,"@marioexposure @AeropuertosTFE @AirEuropa @Iberia Ya sabía yo, que no me iba a quedar con la duda...  😊"
peggy,Huelga del personal de tierra de Ryanair en España desde el 30 de diciembre https://t.co/cKMEybWxNC vía @indpcom
peggy,"@jaimenovoa @matallo Sip, para gustos los colores la verdad. Yo tb uso Airbnb para casos específicos. Pero para mi… https://t.co/v0RbMhkjto"
peggy,"Palletways Iberia supera los 4.000 palés diarios - Palletways Iberia, compañía de distribución exprés de mercancía… https://t.co/hhfnKWmW3A"
peggy,@AirHelp_ES @VolarEsPasion @controladores @ViajaVuelaVive @lavozviajera @ViajesChat @terminalsalida @Mi_Equipaje… https://t.co/vcfaH060KE
peggy,Cómo una representación de los datos te hace la idea de que lo que quieren es estafarte #ryanair #BlackFriday https://t.co/vAEayRRv9Q
peggy,@dlorah20 @Iberia @internauta2009 @fdeaguilaramat @josechulopez1 @ibeca73 @jmanatol @juanjearanjuez @basquespotting… https://t.co/bFY2TPfzvs
peggy,@Iberia me podéis decir que habéis hecho con mi maleta???
peggy,"@MighelAng @isaApari @laprimigenia @kuaky @5Meeples @Oldfield @DocOcio @JugandoenZgz @DevirIberia @Balaclaba Sí, di… https://t.co/dYo91MLUDI"
peggy,@LATAM_CO tengo 2 cupones de upgrade a business por mi tarjeta visa signature. Los puedo utilizar en un vuelo de ib… https://t.co/YKX28PULG0
peggy,RT elobdeltrabajo: #RRHH #CapitalHumano este lunes 27.11 20h. por YouTube RPLM 94.7 vamos a dialogar con Carlos Par… https://t.co/UVA9iO0CHZ
peggy,"#TT Palletways Iberia amplía su cobertura con dos nuevos servicios premium: La compañía Palletways Iberia,… https://t.co/oAZVXsaFFu"
peggy,"@Iberia @Iberia UNA VERGUENZA!!!!
PESIMA ATENCION, NO TE  ATIENDEN NUNCA Y CUANDO TE ATIENDEN TE BOLUDEAN!!! UN DESASTRE!!"
peggy,Ryanair ofrece reunirse con pilotos irlandeses antes de huelga https://t.co/brmGNmxZQc
peggy,@Iberia Podrían explicarme por qué cancelando un vuelo no han intentado minimizar retraso poniéndome en el siguient… https://t.co/c7a7CxzYuu
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/aAOKW8rL48"
peggy,@Iberia @iberiaexpress 1/2 Denuncio que en el vuelo 8933 que viajaba desde Sevilla a Almería el día 4 de Enero a la… https://t.co/HB8EN2ElaO
peggy,"@DonBogotano @maitoplane @vargasmoni Si. En una ocasión viajando con IBERIA, Buenos Aires-Madrid, año 92, se incend… https://t.co/m906NUvin9"
peggy,"@Iberia Y de otro chico digamos 'etnico'. Que pasa, que no vivimos aquí? Que no hablamos castellano? Que no viajamos frecuentemente?"
peggy,¿ que tan malo es Ryanair en Europa?
peggy,Pesimo servicio de @Iberia. Anulan vuelo GVA-MAD. Dos veces en 8 meses. Perjuicio personal y laboral. Llegada a des… https://t.co/MXn4uyAMRp
peggy,"@diegosaez En algún momento si, contra Iberia para mi fue lo peor.. antes de eso siempre lo banque. Y contra Iberia… https://t.co/UBiin6ZYGr"
peggy,"Yo, como tantos soñé un día que sería piloto de @Iberia. Dos décadas después y con un camino diferente me alegro de… https://t.co/7B9TXUPSM1"
peggy,"@Chaski_urbano @IsidroRunninges @maratest Ayer hice ese tramo (Iberia, rodear Parc Nou, Damm) y a mí se me hace bas… https://t.co/LT57OxGOSF"
peggy,"@Iberia Hola, eso no responde a mi duda. Puedo cancelar mi vuelo debido a la huelga?"
peggy,"@Iberia he hecho una reserva a mi nombre pero no puedo acceder para confirmar y pagar la reserva.  Me podéis ayudar, por favor? Gracias"
peggy,@Alejand14878527 @JensenAlbertosw @hermanntertsch Pero sin duda q la ley no se aplica igual para todos. Por mar se… https://t.co/hYhMFthUaF
peggy,Ya empezamos mal tu y yo @Ryanair ....
peggy,Hoy #14Dic quiero dedicar este twitt con todo mi cariño y admiración a @Iberia por su #90aniversarioIberia del 1°vu… https://t.co/NWzZu2fnrR
peggy,"@n0tallowed_ Hasta el repico. Hay que ganar allá en La Serena y esperar qué pasa con Iberia, que juega con San Marc… https://t.co/yvuc5v3foE"
peggy,"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/E7uSJjhc8a"
peggy,@Iberia IBÉRIA COMEDY!
peggy,Derechos de los pasajeros aéreos - Iberia – https://t.co/AAclKsylxZ
peggy,@abccordoba @SamsungEspana @Iberia @abc_es también sorprende su penoso servicio postventa!!!!
peggy,@SupermanlopezN @Iberia @giroditalia Mínimo @472Colombia se la embolato como todos los envíos de relojes de estos 2 meses.
peggy,Ryanair retrasa hasta el 15 enero su cambio en la política de equipaje de mano https://t.co/Gj3UuyKGeX
peggy,Con @Iberia vuelo a New York por 280€ ida y vuelta... es lo que ha pagado una persona en la subasta... merece la pe… https://t.co/3ikcjtpjH4
peggy,@Iberia A mí me fue muy bien tanto en la ida como al regreso llegamos muy puntuales
peggy,@SamsungEspana @Iberia Yo quiero uno porfa
peggy,"@iberia que mal te portaste con nosotros, nada de información en todo lo ducedido en nuestro viaje #iberia6409 madr… https://t.co/dmJsxOeWtK"
peggy,"@Iberia Preguntando a los expertos @capi_april @fishvallarta @GuillermoBGR, eso de la puntualidad es “relativo” no?… https://t.co/azfWJLxs2q"
peggy,"Randstad Iberia factura 374,3 millones de euros en el tercer trimestre de 2017, un 12 % más https://t.co/ewqfGwTMg6"
peggy,"Otra más, el Ryanair procedente de TFS tiene que esperar al horario de apertura de @VITairport VITairport cuando ll… https://t.co/PCPvETERQS"
peggy,@Iberia buenos días! Me gustaría saber qué tengo que hacer para reclamar indemnización por cancelación de vuelo y p… https://t.co/fLcYPfZU1P
peggy,@Iberia Tengo otra pregunta llevo dos maletas bodega una me pesa 23 y otra 30 cuanto tengo que pagar de mas mil gracias por las respuestas
peggy,Ayer el personal de Iberia en Barcelona y hoy los pilotos de Ryanair... ya empieza la temporada de huelgas de Navidad
peggy,Nicaragua quiere aprovechar a Iberia para promover su turismo en Europa https://t.co/xiFLMkf7sR vía @elnuevodiario
peggy,@Iberia No entiendo porqué no me cambian el billete de avión 10 horas antes de su salida cuando en la web pone que… https://t.co/kgBLqX2Yws
peggy,@Iberia en segundo lugar mi equipaje no ha sido “Abordado en el origen” han pasado 24 horas y sigo sin respuesta al… https://t.co/Ffc2OdTZYo
peggy,@IBERIA no puedo hacer la reserva de asientos anticipada porque según la web de Iberia voy a volar en un vuelo de I… https://t.co/GtJw4ToZ3Z
peggy,IBERIA da la bienvenida a los Reyes Magos con roscones cargados de Avios https://t.co/h6gb8SyIMk
peggy,@Mangafest @Iberia A mi me da problemas para introducir el código...
peggy,@Ryanair Alicante #TravelThursday
peggy,@Iberia No hagáis copia y pega de vuestra respuesta predefinida. Leed mi foto que os adjunté. El organismo externo… https://t.co/c2Yrdqz0w8
peggy,@Iberia #HolaColombia con muchas ganas de conocerte!!! 😉😉😉
peggy,@Iberia @algoqrecordar RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEE… https://t.co/ZtAGkkfntm
peggy,"Yo vuelo con Iberia el 14 de noviembre, REPITAN MUCHACHOS"
peggy,Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/HNnWvZI8v3
peggy,"@jorgekurrle Con vuelos directos, como tenía @Aerolineas_AR , solamente @Iberia"
peggy,@Aeromexico ......qué pedo?! Alguna razón? @Profeco https://t.co/vXRRtGZP8D
peggy,"Que dice Puigdemont que no sabe cuando vuelve, que tiene que mirar precios de los vuelos de Ryanair"
peggy,"Beneficios de viajar

https://t.co/COyVwUqGYt

#Viajar #Mallorca #IslasBaleares #PalmadeMallorca #Palma #Ryanair https://t.co/XCUk5KaDx9"
peggy,"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/vQ0v6cHUpz"
peggy,Sin comentarios. https://t.co/l6iHOrAHoW
peggy,@juli_merlo Hola July q pasó con  Iberia
peggy,@Iberia Aparentemente el vuelo de GUA a SAL se ha desviado directamente a MAD. Si es un problema de overbooking vue… https://t.co/Uh7wu2CSve
peggy,"@British_Airways @Iberia y ahora qué??? 
Qué solución le dais a esto??? 
De vergüenza!!! https://t.co/oGmTSe4FJg"
peggy,Hace 90 años Iberia unió Madrid y Barcelona por 163 pesetas. ¿Cuánto costaría hoy ese billete? https://t.co/TlQirMuCYF vía @elpais_economia
peggy,@Ryanair_ES @CuriosaMochila @nunitraveler @TaconesViajes @planeaconlena @persiguelviento @LosViajesdeDomi… https://t.co/XNmCI3EYwH
peggy,@josep_m_oller @enoticiescat Eso les pasa por volar con Ryanair...
peggy,@_espatricia Un mundo de de color blanco como un anuncio de TV en el que todos disfrutemos nuestro pansexualismo he… https://t.co/zNFJsfROhY
peggy,@lesbianadetempe Escucha yo tengo unos cuantos puntos en la tarjeta de iberia igual os sirven &gt;:
